OTU	Kingdom	Phylum	Order	Class	Family	Genus	Species	taxon	guild
e453a6dfdc17979fbb0a9731835faee3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae			Sclerotiniaceae	Plant Pathogen
b54e2a032ee0e33c90c6fd6a425bd068	Fungi	Ascomycota						na	na
e5cf0b44bc907143e36afbf24a3afdc3	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria_sp	Teratosphaeria	na
b43bfa7758c6779dadcbb54c408f192f	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Geomyces	Geomyces_auratus	Geomyces	Undefined
5d4f3d64cb0738233283ac48b39915da	Fungi							na	na
cfc9398939fdb582ea15be74de99b466	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_dualis	Chalara	na
917a3aae4562900e5782ac821b687abb	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
5f3e5d81da4f0394846cc849e691f3db	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis_romagnesiana	Coprinopsis	Undefined
3ff34362027f1baf749aa249387e0991	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_persicolor	Hygrophorus	Ectomycorrhizal
f9f8ee1e5d3e05617c40fcc751917581	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia		Mortierellaceae	Undefined
d4f8df68e2e891b0da2a2143b950de40	Fungi	Ascomycota	Sordariomycetes	Hypocreales				Hypocreales	Undefined
0321f5801a27efe0af2a38491e342fbc	Fungi	Basidiomycota						na	na
5e4a2c6abbd96c4071c9ebb801d30281	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
9b0511af9ea9a7f248549de1a43f38cf	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	Helotiales_sp	na	na
347edc750195c1e3ac69a7efe9738a1b	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia		Mrakia	Undefined
653ea81bee690ecd6805a8a12b32c585	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula		Russula	Ectomycorrhizal
a72c0b7d65406afc1de2a8137c48c59b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_pseudozygospora	Mortierella	Undefined
4e17fc6af0e32805c57773f5a093d0d8	Fungi							na	na
bb7a88e1998ae563d1768201d82fa858	Fungi							na	na
98dae12eecdc450764cca442a853457e	Fungi							na	na
7ed2afa950d94faf165bf79a59d94be5	Fungi							na	na
20a2864e098fbc19a83343b0e902d21f	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Dissophora	Dissophora_globulifera	Dissophora	Undefined
fb5b982c354101413114e1182193d6d2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Pleotrichocladium	Pleotrichocladium_sp	Pleotrichocladium	Undefined
717cb24b9ba138a567456e40e586a31e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinopsis	Coprinopsis_echinospora	Coprinopsis	Undefined
729e3b4390f6e0c21f8c5c5533f9ae55	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Goffeauzyma	Goffeauzyma_gastrica	Goffeauzyma	Undefined
99a2ef5e9cdb48115d4c20e6086eedcc	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_salebrosus	Rhizopogon	Ectomycorrhizal
7135f0c0657f92afeca7b9f7ef99e4c1	Fungi	Ascomycota						na	na
d3f7b93404ae9cf7b875eb2b00b48cb0	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	Cenococcum_geophilum	Cenococcum	Ectomycorrhizal
e8bb3a727b333b8b6a8417e49206d1e5	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium		Leucosporidium	Undefined
ba6ee44846f2df3009caba0ec7b359f9	Fungi							na	na
0b7c44d7ba3f0daea974e759b75a29bc	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Sympodiella	Sympodiella_alternata	Sympodiella	Undefined
82a4b4daf3e60fe12094a0990544e4e2	Fungi	Basidiomycota	Agaricomycetes					na	na
5246e96021715f804f5265db4581b490	Fungi							na	na
a14659991a046de8b0894240b3252f4e	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Sarcinomyces	Sarcinomyces_crustaceus	Sarcinomyces	na
d664fc245809c45067a22ee92a57a1c8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia	Mollisia_cinerea	Mollisia	na
67351b633e0932c5697ab9c383ee207b	Fungi	Ascomycota						na	na
014e6cfdcf9646e0da2d378fa24d4c3a	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita_sp	Serendipita	Undefined
2e0591ab1ec52dd976e38cbeef48b772	Fungi	Ascomycota	Leotiomycetes					na	na
ca983a381bbf87b9019854506abaab15	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helotium	Helotium_sp	Helotiaceae	na
ccebd2c5117e878fc5a904d3377efa9d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Cyathicula	Cyathicula_sp	Cyathicula	Undefined
6b10979d674047418c6775f06ce21c9c	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
4357de9f3b3b7a06c7f50ac79f55388d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Pleotrichocladium	Pleotrichocladium_opacum	Pleotrichocladium	Undefined
4ad67df8d4c7460f79ffea6b8f19d808	Fungi	Basidiomycota	Microbotryomycetes	unidentified	unidentified	unidentified	Microbotryomycetes_sp	na	na
41f0cee09ce49101b8d33b3255cc9b07	Fungi							na	na
817e2a60f25d9b8e8fb85cf2834a89af	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_sp	Clavaria	Undefined
a8e47fd72a3526ea32063dcc28864726	Fungi	Ascomycota	Sordariomycetes					na	na
61736444202e81c3df45011b8c4ac896	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Mollisia	Mollisia_cinerea	Mollisia	na
38f84cc7d42895ac3a5b35c673689c8b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Mollisina	Mollisina_sp	Mollisina	Undefined
5925e09abc52ec500576bcb38ad2e879	Fungi	Ascomycota						na	na
48ca796b4f8d337b370bd12481b3d23d	Fungi	Ascomycota	Leotiomycetes					na	na
390df7f7dbcb2f6423fe8e4a79389b96	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnellula	Lachnellula_fuscosanguinea	Lachnellula	Undefined
f73aace2ec1ba0b7ea4dd11618cde738	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnellula	Lachnellula_fuscosanguinea	Lachnellula	Undefined
e83c48871fc4e77adc7e863b08cbc21d	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Babjevia	Babjevia_anomala	Saccharomycetales	Undefined
3ef4c1f76bf02a28433e6bca7c199047	Fungi							na	na
cbf5202f3942621a9f63cda0fbe92bc0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Sporormiella	Sporormiella_intermedia	Sporormiella	na
7f93737586d77e9cf72588c53b18a4ae	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	Rozellomycota_sp	na	na
9e51ac1c8e55f5ace3bb054ff216236d	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Lamprospora	Lamprospora_wrightii	Lamprospora	Undefined
d1e1b3a427d3700b344cf370d3a4ca6e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	Lycoperdon_excipuliforme	Lycoperdon	Undefined
1a97db575ed4d8e0099fc5a7a0951483	Fungi							na	na
5644be61c24341053076054187a14143	Fungi	Ascomycota						na	na
df0e6d76619d17831d21177e7f2add2a	Fungi	Ascomycota	Leotiomycetes	Thelebolales				na	na
5cc776bf40ba2e824353766929b721f3	Fungi							na	na
930a6c0601cfc783748f8d1d0d8a5136	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Leptobacillium	Leptobacillium_leptobactrum	Leptobacillium	Undefined
e9e775a2de1e141a7cd2f7a357ab172f	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Mastigobasidium	Mastigobasidium_sp	Mastigobasidium	na
cc2989cf355c3765cbd101259f5e42e3	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_agathosmoides	Hygrophorus	Ectomycorrhizal
2b1a16a3c2bef7a8d165cf348548e2e0	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Chaetospermum	Chaetospermum_sp	Chaetospermum	Undefined
1836c630f2c5c17c67617a94730a567e	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Stilbella	Stilbella_sp	Stilbella	na
7303587642941a7f959e48e5c4fed487	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_persicolor	Hygrophorus	Ectomycorrhizal
213e5f482e5109dbe30a05bd281caffe	Fungi	Ascomycota	Leotiomycetes					na	na
bf90b0c2ee889d7d7f58d3915e6b0c65	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	Chaetothyriales_sp	na	na
c60c9392c5db7a1af0dcd637d17b13e3	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_dimorpha	Umbelopsis	Undefined
15b6184f892ba971ebe35f60d0c8b561	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Dothideomycetes_fam_Incertae_sedis	Septonema	Septonema_fasciculare	Septonema	na
3ee88f3c5eda3d66e86f0b77055b251c	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_croceus	Cortinarius	Ectomycorrhizal
89fe3250ef8b2e696f9ff8f72eb6d6a0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Lapidomyces		Lapidomyces	Undefined
604d6737db8b47a70d260f2918aa2a85	Fungi	Basidiomycota	Agaricomycetes	Agaricales				Agaricales	Undefined
42245ce9d087de10f85422bbd0e38db0	Fungi	Ascomycota						na	na
9af2ef776fe611e94cc9b04db41f1700	Fungi	Ascomycota	Dothideomycetes	Bezerromycetales	Bezerromycetaceae	Bezerromyces		Bezerromyces	na
bd69b78676154d766f6108ce8c525a81	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tympanidaceae	unidentified	Tympanidaceae_sp	na	na
dd32c6b027ff291540eb713472785786	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_basi-inflatum	Cladosporium	na
7ff61af2429ea673ca361afa28b73d1f	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	Capnodiales_sp	na	na
6bbb82b77aa52132ed468d425bbda730	Fungi							na	na
d369ad33b8370ea9b1a2602f2cbeb149	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	Saccharomycetales_sp	Saccharomycetales	Undefined
f531bd09a724ff5b53c305bcb18632b2	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Slooffia	Slooffia_cresolica	Slooffia	Undefined
5600050829b1f2dbdeef67e6f21be00c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leptodophora	Leptodophora_orchidicola	na	na
2c42221108353dd04b05ec66268f3998	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Sugiyamaella	Sugiyamaella_paludigena	Sugiyamaella	Undefined
c5ab311894bf2e494189f12c053ae09d	Fungi	Basidiomycota	Cystobasidiomycetes					na	na
5e83bd01d0caabbfde475e3e8f3a684d	Fungi	Ascomycota						na	na
32c2b7221fa20d2f4bb9c7f4987643e9	Fungi	Ascomycota	Leotiomycetes					na	na
6e037cb72a2445d1e377ef0afa0aeedd	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	Ceratobasidiaceae_sp	Ceratobasidiaceae	Undefined
146dafa9c39c813d25ec25eabe350211	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
95c0a0063dd6ebbbc3aaaa3d9abdacce	Fungi							na	na
6d02b1fddd5192d304b7fff9f899ea08	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_rufoalba	Inocybe	Ectomycorrhizal
2321c356eefc634e435c1c5798324970	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	unidentified	unidentified	Hymenochaetales_sp	na	na
45ab2f803824232c5aeb81c98001691b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Gryganskiella	Gryganskiella_cystojenkinii	Mortierellaceae	Undefined
e4b576154230d2d28d0425dd2487d2d0	Fungi	Ascomycota	Leotiomycetes	Leotiales	Mniaeciaceae	Epithamnolia	Epithamnolia_sp	Epithamnolia	na
0e096f8c92d2750380ac47092c7172a3	Fungi							na	na
10d498d4d37efb07066e9c5bb2c78e1b	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	Chaetothyriales_sp	na	na
d1cc7bb383c622da5573cf31829019be	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
9d9c412074a51e10b1ac7026ebb77d63	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Gloeopycnis	Gloeopycnis_protuberans	Gloeopycnis	na
835fa710f974495a814be15a6a96e9d3	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
f78159b8cdbd8453ab04bf1d3129a71e	Fungi	Ascomycota	Leotiomycetes	Leotiales	Mniaeciaceae	Epithamnolia	Epithamnolia_sp	Epithamnolia	na
969c4d5ca4575bed47043e29e775023a	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	unidentified	unidentified	Trechisporales_sp	na	na
603aaf93092812443ac5e863390871db	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_dualis	Chalara	na
37373ac336820c89bf8d8d8452fa3ef5	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Stilbella		Stilbella	na
54fc3947ca324e405da088999bba484a	Fungi	Mucoromycota	Endogonomycetes	Endogonales	Endogonaceae	Endogone	Endogone_sp	Endogone	Undefined
68ce729b6e4be0b5a25a1c0d2909495d	Fungi							na	na
773b18164b85fc4925900ec2a50a0d88	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	Humicola_nigrescens	Humicola	Undefined
1927849f7875996b68c7ce9ed9713a0f	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
dabb0f8caad8215742125a6ba7c92552	Fungi	Ascomycota	Leotiomycetes					na	na
080b693d27399c7f879b2969cafd3cdb	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	unidentified	unidentified	Mytilinidiales_sp	na	na
fac2d558a35f9420a63a419f26b267c5	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron_chlamydosporicum	Oidiodendron	Undefined
fa31b2dc9b0fa82a556e1ff95b72cbe9	Fungi	Ascomycota	Sordariomycetes	Hypocreales				Hypocreales	Undefined
1ddabd22cc6e31ccc174382608fdc811	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_terrestris	Thelephora	Ectomycorrhizal
64dfdf5d07bf50ea2dc207526ce1512c	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_sp	Thelephora	Ectomycorrhizal
a399cc756ecd150300b3ddbe674e8b93	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
f391d49764cc40dcda0bf4334bd1f87e	Fungi							na	na
765d213a93979e6841fdc361b9d5e5f0	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae			Helotiaceae	na
68f8594216a421e4906a3559568aca3d	Fungi							na	na
dfb28244ac2e9835e9b528cbc63e46a2	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
fb55b21b5e70b36d25c5a58f8b24e9dc	Fungi	Ascomycota	Leotiomycetes					na	na
6d0b7b4639cafb7b1461c0db53adda5f	Fungi	Basidiomycota	Agaricomycetes	Russulales	Albatrellaceae	Leucophleps	Leucophleps_spinispora	Leucophleps	Ectomycorrhizal
f083e98f0b4970b87f45325693a27ebe	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Leptobacillium	Leptobacillium_leptobactrum	Leptobacillium	Undefined
84630efa001488c7db2b55728f61c20a	Fungi	Ascomycota	Leotiomycetes					na	na
03e8f205ffc14179de274a960201978d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae			Mortierellaceae	Undefined
71a4b12e9769050abccf58da4a364e72	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	Solicoccozyma	Undefined
48e2a61d9f6b8e9c74cd3b930b4d6b71	Fungi	Ascomycota						na	na
4fb7f4e586d1e85aa73b6808dfceea65	Fungi							na	na
9e036ae44d88705ec7d3c77ca39f2e4d	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_verticillata	Mortierellaceae	Undefined
db7ec511db6ed762d4ab31123806a3a3	Fungi	Ascomycota	Leotiomycetes					na	na
b74deb88fea29007797a3f3dc721a97a	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_terricola	Solicoccozyma	Undefined
5bff4a295a2fd54fb6b0e9a57860983f	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	unidentified	unidentified	Hymenochaetales_sp	na	na
a19d72ae149da850975c06c69c0653da	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Tylosporaceae	Amphinema	Amphinema_byssoides	Amphinema	Ectomycorrhizal
a826d94c48fbf334a9449e2dfa114bcb	Fungi							na	na
f42a9fa3caf2acb2faf34ad4efdb7516	Fungi							na	na
f517543c660c83f4fc7e45cd4a2e0821	Fungi							na	na
47061b4f0fd71c00b77e52bc000c0f0a	Fungi							na	na
07386bf9e6727ce0d8f0112aea930b25	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
4563f7fc0f36622aad04ed27cccd2120	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Hyaloscypha_finlandica	Hyaloscypha	Undefined
543d8d7d36c5fda545dcee8055990ee9	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Podila	Podila_humilis	Mortierellaceae	Undefined
c60a412bbb9541fbc32a35143a789052	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis				na	na
bab2a738c97ea68d7ff14631cea5f834	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_drummii	Leucosporidium	Undefined
9bcb0b562247b34985b6f99df95cff9b	Fungi							na	na
5beb8607ef6c11cdcb36ba475e7ff89c	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
333c4ce8a81aba083554a987cac23174	Fungi	Basidiomycota	Agaricomycetes	Agaricales				Agaricales	Undefined
4e7134dbbcc69c7aac48be230b73f2c1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycenella	Mycenella_trachyspora	Mycenella	na
39398995514d879c7bf8222387ef0181	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae			Thelephoraceae	Undefined
df5331262462b246f193b61ed6d7b3ff	Fungi	Ascomycota	Leotiomycetes					na	na
ae43ffbca9cdd06a76cf532cbb175f91	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	unidentified	Ceratobasidiaceae_sp	Ceratobasidiaceae	Undefined
9d1001afc0dd755d7532100df53bf1af	Fungi							na	na
436027461e7ddaebf1a0ffcc6f04d1e8	Fungi	Ascomycota	Leotiomycetes	Phacidiales	Phacidiaceae	Phacidium	Phacidium_grevilleae	Phacidium	na
4145792723045de363f9c92e15a792b0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_victoriae	Vishniacozyma	Undefined
a10f64e3537c82e164de92f285a38a4f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia_circinata	Periconia	na
80302e5a349cdc52bfa1ba61adc6d5bb	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma		Entoloma	Undefined
d7dcbc751fbe9d5ed059bd7039f27804	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	naganishia		naganishia	Undefined
a00ca33e0d2edcbe4b40ceb98e5af51c	Fungi	Ascomycota						na	na
9f65e5da7533394ea8ca03d56b4ce396	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnellula	Lachnellula_fuscosanguinea	Lachnellula	Undefined
025528f7e612dddf6275424bbb75bfbf	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	Rozellomycota_sp	na	na
a2753698d96a89b6ba3f2c4a2d70f980	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	unidentified	unidentified	Mortierellales_sp	Mortierellales	Undefined
c53c298a148200a319126a4972561f85	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_sp	Inocybe	Ectomycorrhizal
7db93a5de418912439224ca8560e39f1	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	Rozellomycota_sp	na	na
4f7b5f53030d214b1caa5dfcc2f28346	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	unidentified	unidentified	Saccharomycetales_sp	Saccharomycetales	Undefined
5b6f11d8ef4b8e0b15afdca43c9926f6	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Phaffia	Phaffia_sp	Phaffia	Undefined
3322ae5f253d2fa8e25805be58cda3b1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales				na	na
ac284e71fe24947f77c506919c23a92c	Fungi							na	na
3c72295b9cddfb4d8ee5a0b4e52bf6ed	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_isabellina	Umbelopsis	Undefined
f4fdd4d70d8ddceb374b428da42b808a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnellula		Lachnellula	Undefined
c0aede51f165df37eced70da38e266f0	Fungi	Basidiomycota	Agaricomycetes	Agaricales				Agaricales	Undefined
db7c5f8070dcdafdf07b6a925907ab92	Fungi	Ascomycota						na	na
13fd8971566a053ef08a2ad5a7034271	Fungi							na	na
9540c631a20d1a979760fb5870cba797	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_carneolum	Lachnum	Undefined
dc56292fc550c673a14cf8d923cee7be	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
77a3916865cd5976020550fe38ae2b53	Fungi							na	na
465e472ff09f21746e958baa17eb862c	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	Rozellomycota_sp	na	na
f948598e3af0511af29443426f45058d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Glarea	Glarea_lozoyensis	Glarea	Undefined
15a757b060da6edc02178d3987adb9a2	Fungi							na	na
f58b81a2aba460303ab2416c80326020	Fungi	Ascomycota	Leotiomycetes	Helotiales				na	na
6e31d7bd39fa88dcb54f79f47e0e18f5	Fungi	Ascomycota	Leotiomycetes					na	na
81c25106117f4d3de498571f2e078b2b	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	Capnodiales_sp	na	na
0aa038667c89bf7b7a2a58dda2e2aac5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	Pholiota_lenta	Pholiota	Undefined
0007d68cbd66dd1bef53bba55f6231da	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pyrenopeziza	Pyrenopeziza_caespiticia	Pyrenopeziza	na
435541224f2f855da12b9373ff72e16d	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Heterocephalacria	Heterocephalacria_arrabidensis	Heterocephalacria	na
8d9edb927445b3d3d9490dbd37bf8c22	Fungi							na	na
3cdfab85523fa230ce3550f79ab4fb60	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	Phenoliferia	Undefined
fd9e8f0b42b802ad0b62e57cce608f97	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	Ceratobasidium_sp	Ceratobasidium	Undefined
7966c8ab612b15031561671eb03ab7f1	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pseudocosmospora	Pseudocosmospora_vilior	Pseudocosmospora	na
8317720d9c355d754ad5e5167415ad50	Fungi	Ascomycota	Leotiomycetes					na	na
910510723817d11014d29e1b37970d60	Fungi	Basidiomycota						na	na
80b553846b9acdcdd0ce09a10d40f95b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Parafenestella		Parafenestella	Undefined
73d2679ca827ef4cf07f1f33e1d72011	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Rosellinia	Rosellinia_abscondita	Rosellinia	Undefined
980ffa5853ff419dfc0fdacb16ebf2ec	Fungi	Ascomycota						na	na
7f709a79c81017110a4c2454c9070b6e	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	Rhodosporidiobolus_colostri	Rhodosporidiobolus	Undefined
4e38847328b5c00f51587487379513a2	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria_sp	Teratosphaeria	na
40bb921c1bad87f13b8d43530a757dde	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Microbotryomycetes_fam_Incertae_sedis	Curvibasidium	Curvibasidium_nothofagi	Curvibasidium	Undefined
e1d9985a456c30e6543931668fa85b08	Fungi	Basidiomycota	Agaricomycetes	Agaricomycetes_ord_Incertae_sedis	Agaricomycetes_fam_Incertae_sedis	Xenasmatella	Xenasmatella_vaga	Xenasmatella	Undefined
c862dccdf3eb69121e9cfcc60c103b7d	Fungi	Basidiomycota	Microbotryomycetes	unidentified	unidentified	unidentified	Microbotryomycetes_sp	na	na
784c2d4791723845026046515515ce50	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Slooffia	Slooffia_cresolica	Slooffia	Undefined
