OTU	guild	counts
ad32d03e683f57f6c618655c4dd7cbcb	Undefined	0
27aad43f41be7414ef3a3682d900e0f0	Undefined	0
63bb505db366b967a2b6ed703d131009	Undefined	0
96977b25ce808e82d354e4fc91876573	Plant Pathogen	0
4c6cd040022a0d88beed4002e72334b5	Undefined	0
e7fe637df4119c8829d6cdaf56fb22f9	Dung Saprotroph-Soil Saprotroph	0
28c485ab3383dac006b215f34b1e51b8	Undefined	0
1e1c3c25119e047463f772c6f5387931	Undefined	0
8e3a7e0380a20d40237039040a4e16d4	Fungal Parasite	0
03bc421850e316d309f1a136d4b3f352	Undefined	0
67be11b9058965a201eefdb8146fc438	Undefined	0
b4659f566f06c0a28ba8301696e77efd	Animal Pathogen-Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
d463ff7901bcd554da85133c5389d2c0	Undefined	0
4706730a3727c183b459fd997ce3673c	Undefined	0
e001d27dd596dd27b624637c3e0242fa	Ectomycorrhizal-Endophyte-Plant Pathogen-Plant Saprotroph	0
017b8905e1ca5de59bd84be96104726f	Undefined	0
175bf21b1162d6448717f6c030c2256d	Undefined	0
ec7750dfbe9371f14066c7e11cfbe30c	Undefined	0
69c82ef9a2c35bc542ec7392bddd1107	Undefined	0
71039478ba0d1ca74c4b2611b9d15293	Undefined	0
19e9d6c873c7ec8f8e87c243df8a122d	Wood Saprotroph	0
ba7fb0362c32df0d689a9a7ab3ae2e6b	Undefined	0
a3b9993fa8ae34757260a47f7928230e	Undefined	0
38c51c248b02c7c5f2c4aa24122675ab	Undefined	0
f2ed65cb2b04a926b3792955a6681cee	Algal Parasite-Epiphyte-Lichen Parasite-Lichenized-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
7b470f3d9b9306c6f14f775244f4fac4	Undefined	0
2098bf9b2d82edf7757489d839b4f979	Undefined	0
6ab3c3c5202189e4779892cbe6975fcd	Plant Pathogen-Wood Saprotroph	0
edfc8c80d77da1eb662ae956c0e921ae	Undefined	0
787a8fc4194092663f14ec3614bddd3f	Undefined	0
1dc64560773116c752e7f23f54a8f202	Undefined	0
5a30b447b655812a5982be4cbe45e213	Ectomycorrhizal	0
f56786b4de135d0bc4a0482bc23cccaa	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
7c27254f63ed84c8c5ac4511362dac7a	Undefined	0
44b53ee542eacde6bb27c13c27569b69	Undefined	0
4d8b922767f6efa11d4ed6f0f6a6ee47	Ectomycorrhizal	0
cb023ba76bcfc5ffaaf44b9dc8303d6b	Undefined	0
90f26434bbf05ac45f0484d0be8e1f41	Ectomycorrhizal-Fungal Parasite	0
55a52a15a83e40788869cd3589e152f7	Undefined	0
087400a2fff189c5ef1b48400afb23cd	Undefined	0
4f685e32286f9d9d1fa1e9e38e2a2455	Ectomycorrhizal	0
7bf6694423ad0a553a4a606aab068fbf	Undefined	0
04acd22709cff27feeee744dcc9c04c0	Ectomycorrhizal	0
73b19753335e987f0887d8dcdc89219c	Undefined	0
811610dcc9e45628ae103e964d75f975	Plant Saprotroph-Wood Saprotroph	0
4aba032de8abe67dfc8bdd2f98fc3875	Undefined	0
02a187449d54b0c6f655389d85b04070	Undefined	0
4d4d47eb0ccf4cf55a76996ea08c55ba	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	0
6869d0c575c787455e91d1fdc497d3b0	Endophyte-Plant Saprotroph	0
9945c30df54a85b12092840f65235569	Wood Saprotroph	0
6a065f68270b196c079ae2d7064380ce	Undefined	0
0546e8266f04915d1fa51b2291a1eba4	Undefined	0
735217120188b112698df493d94eaf96	Ectomycorrhizal	0
c7d8de8945e96f0267b078601986f741	Undefined	0
1b71221fa976735b74c2e1d56bb684ae	Undefined	0
3f63d06e759bfae818ab52603a7ac828	Undefined	0
94bf57baf4efcbf5d13125a0abb45c54	Undefined	0
b34a35b36610017f9198f42787c7396f	Plant Pathogen-Wood Saprotroph	0
b8be76aa2ea7c5c719ae2d8ba43e4e3d	Lichen Parasite	0
6f6254d4692ae180bc1fe8174178ca90	Undefined	0
bd5d7bab527e61d63b1ecf04d9cb0fa7	Undefined	0
020db8ae4a3d45ef24d1b5ece6449538	Ectomycorrhizal	0
c4a0b48b85fb03fd04e3c23f35f706ab	Undefined	0
14c78a71b0258dc0ad562e05a0ab2e46	Undefined	0
04873ce3e1698551d34e008fe239859c	Undefined	0
b3d0dcbb10f38768cc0f88dccceb787a	Undefined	0
aeb076add2af92a707031d4468aa9983	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
37c8a70063ef31018861a334cc2f657f	Ectomycorrhizal	0
b077e493c7fbfdcca970648ca3562996	Undefined	0
c1aa2452819744cde81f2a19808690f0	Undefined	0
abc2bbf31f3d9074e7a3c43d67d70e18	Lichen Parasite	0
38c0e6976213e3aff2deb210856fe3cd	Undefined	0
1f1ed802e70bb0fd562e01abfdd3ca70	Undefined	0
135b3c79fee515aed732e712d66ec053	Undefined	0
f7e7c1a7b8395779c0e95c795751f061	Undefined	0
dc93c777cc5959b057e5d13e7521c513	Undefined	0
ff523b9be759348324a707d553d8e4b9	Undefined	0
57385529dcc78f38641527d6d48107df	Undefined	0
3c63750540967d0a8e1a9c7238b42fd4	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
bd5bb70bd43383df15220f7f941f641a	Undefined	0
614ad779e3d6a709cddb112b5e4c540d	Undefined	0
49b0634a3e824923eb3ebd3e5c685953	Undefined	0
47f5a3a4102d127ec81419c2aea6ea57	Wood Saprotroph	0
ea005cbbc63615ac5b40f5d93bc74392	Undefined	0
1728cf53ce7b9c5dc294a907296c1856	Undefined	0
b8e3986316835705899cd5064cf9cef7	Ectomycorrhizal-Endophyte-Plant Pathogen-Plant Saprotroph	0
6bcef37e068bf04e413edd5121e3407b	Undefined	0
60fa871c0b5c4dd527dc6d6117859808	Plant Saprotroph-Wood Saprotroph	0
5bca0cf577f66b569d690d14f516166d	Undefined	0
92768792c6307c35b23ab7d10b9bcc4b	Undefined	0
147c3ad37745709bee200853c2864684	Undefined	0
4e80ea7c8ec0ec1f386d7ebb18a3a12a	Undefined	0
2a0414772a4b3b6e2119ff66c41a3dd6	Undefined	0
408b2b763f36c3a0c52c1443e2e6cbd5	Undefined	0
00a87c7d5f811951782e5ac75f78e768	Undefined	0
5833f6f53f36af22ec823a66fb84debd	Undefined	0
5f31a830e73238b1383fed22c886ce5b	Undefined	0
6e89af64d144f6ea0a9d674623eaafd2	Undefined	0
ae1460ce750bad42c7864a439dcda4e7	Undefined	0
4a482604e0d18e04c89ead7202e3dcfb	Undefined	0
2bd710f0523d0082560cb52849d97588	Undefined	0
ecd448f8d5e21635dd34bbb83bd2e513	Lichen Parasite	0
b5f46dfe13d67ea27f5265796e327eec	Undefined	0
1bdd9de515b6d6d70eb356fe486ccbe6	Plant Pathogen	0
673091cd1afaa2bc875412c2f86d325f	Undefined	0
ab290fb5b9311cda03fa65094987569a	Undefined	0
39d72c3605c58b572eb2249e2341f1ad	Ectomycorrhizal	0
3c13600fd280afe2318477be81282cdc	Undefined	0
3781e402dda9a9191842819cbcd6381a	Undefined	0
33e71822b4ddfd468565ba12d3429371	Ectomycorrhizal	0
e8d5f2facbf97e5301a71056bc5d6325	Ectomycorrhizal	0
022f0182931c495ce43a37121824ee62	Undefined	0
06800c076c03835e6e79fdc5355b9281	Undefined	0
bdcc5755a91e3c0fa335f907b6b000ec	Undefined	0
74a6cab256e5bd5e69a4554cd02ce2f1	Plant Pathogen-Wood Saprotroph	0
296f20b39caf7362efdff8797d4452bf	Undefined	0
98b86f52b9b366cc855e0132e7fac80c	Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
7ed311dd7ec957f8229ef9c44bceafe5	Ectomycorrhizal	0
dcf4bf6ace8df8a261d4bd3f04b1adf4	Lichen Parasite	0
8876d87a67d331e3cbd62bc0d091ade5	Undefined	0
c38a132dd2da858ae98923f2a2c77de7	Ectomycorrhizal-Plant Saprotroph-Wood Saprotroph	0
7bcc18f292b1d51a32509ee6c9e0c1d3	Undefined	0
bcfb136e3d8d14871892129c75cda714	Undefined	0
e3ef02fc7869ae5193f92deb10e77852	Undefined	0
b1ba0e1cd94a877ab139aebe4a4fa902	Undefined	0
98881892a5247e8d16ac8a847b21a4b8	Undefined	0
5f8f39be85d7102565def996f4e8b8b4	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	0
5059abbf5432d90a79e364c3be394754	Undefined	0
866dd164fa844ea6c6769cdda7023298	Undefined	0
d3d2b97f3a61062fed155ebb5296d9dc	Undefined	0
f7e29c1a5da27bf040c9a4702d87950d	Undefined	0
ba721a49ede778e20bfe65df401b8ee9	Ectomycorrhizal	0
35a88d0a09d80440c63d1c8347cef9ea	Undefined	0
9d634d30846f54dc3fe2c53d023db6e0	Undefined	0
dbb3f512c84cc9e9726a5d666da70d4c	Undefined	0
24ae409b730a43875dea176bf2131607	Undefined	0
e9980d5f6c8d017434cdbe3924cb581f	Undefined	0
bdf6c653ff31723e02f6d3e90bf0dfcb	Undefined	0
7defc16df4ab49a1df0a58859882e962	Ectomycorrhizal	0
895b65ee527def1b4465e4219ddce6bc	Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph	0
5d3b9271c4d8de812062ea9367b2aa7e	Ectomycorrhizal-Endophyte-Plant Pathogen-Plant Saprotroph	0
ddfc47b1578fc3de68d4bd5c1af02e94	Ectomycorrhizal	0
f43c46dd36b27e55a7aaec14531e0ebf	Undefined	0
507ebf801bbee623780bf886f6b40362	Undefined	0
90305f5d9a9e798266871fbb12f6722c	Undefined	0
420750f35e91e935ec9fc521433b0b99	Ectomycorrhizal-Fungal Parasite	0
7f9157efca8d91619741be2cb7cb813e	Plant Pathogen-Wood Saprotroph	0
7af09c4da0c79af6f8e0b3aaae0156e2	Undefined	0
6c90261610636dd6fdec3f40c0eae828	Ectomycorrhizal	0
a77efaccc5df9181ec064573025c7c03	Ectomycorrhizal	0
a6cdda342f934e434f5ebbfe52970b26	Plant Pathogen	0
4c903a20c1620a73b251dc1c571d2eaa	Ectomycorrhizal	0
7d736c69f990bbbc5fb07bb582fbc92a	Ectomycorrhizal	0
8ef2f6d6e7fd1658a1d07a638114b921	Undefined	0
5f23e9df3075fcb11cbb77520a47c02a	Undefined	0
26eec682ec26f3a6cd4b91433656299d	Undefined	0
a61c6986ed4c19145ff32b13901d195e	Undefined	0
1467c9b450da6ee80427a26240a12ae0	Undefined	0
07d10e7a4e47693d44551026fb0a461c	Undefined	0
20d6a11d4c115095ca83642a7dfd91b0	Undefined	0
3e0e34ed61c3bf8f88498ad9f9d5cd54	Undefined	0
ed127dd608ddc310d2acf129fb84b71b	Ectomycorrhizal	0
329fc90b15de2932bbfb69367a52f608	Lichen Parasite	0
5d53dad39e1ae43875b3abc99f8049db	Lichen Parasite	0
cbbe83a6087769c09ecb96797e139532	Undefined	0
74ed396a8ae383bf61c5aac839ea831f	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
cf9b2b2d2bbb3393adb8efe8f43c781c	Endophyte-Plant Pathogen	0
d152384ad99a6e74a4393ae08631d709	Undefined	0
e4935fede969f3ebd8a2201343d2079f	Animal Parasite-Wood Saprotroph	0
05d5d5a2cdf58fc96188d83527ee8101	Undefined	0
1f3470b601f3dbf00c283618a14f655a	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
045d4be6f7f13c22d2ec40896fdd12e6	Undefined	0
7b33b8c7abed9df669520ba98ae29e11	Undefined	0
65119e768676817eaf97aa47b781918b	Undefined	0
f8874ce214629a7c397147bc6eb6d700	Undefined	0
f495bdd4709af6d5161f3b19921cebfb	Undefined	0
7f3eefc2bab14cb08b6278fb1957945a	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
6b8afedaf2cd4db9e9251271a9e976e4	Undefined	0
703abc4223afd03b4ed09f7eff9a434d	Undefined	0
f9eff9d84ba2199f8dc314df562ca1d2	Undefined	0
710aaace78d66259542f53dc4410744d	Ectomycorrhizal	0
490e9b5e03993df21fbd8c2b63065e88	Undefined	0
96c21e8d558a87dbf498b029d0b613a8	Undefined	0
7c0100878c31ae5c771f7a910c1a5f73	Animal Pathogen-Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
f5efeac7aec3147d7151d723ba571541	Undefined	0
65f3842124255fe61c99a179bc2c4b97	Undefined	0
3d2525543860f02451bce73ecaf3bcc0	Undefined	0
d4e0073d35a333fbf85c8b0ff94b8e8d	Undefined	0
bd8720fdb6fb575307f813ebb7e92989	Undefined	0
938ffee4193e7fe76c7f3cdd54dd798a	Undefined	0
ff2aefe0a7b666109773adb363ef3dae	Lichen Parasite	0
28412d37afa5a44f01c11b5d40a2350d	Undefined	0
086641fa83c2ef0414cc9a15ae518517	Undefined	0
a2ec55ac06636cd9d6e90ef5e43c1bc2	Ectomycorrhizal	0
db2d47d61be4d52adee4e3698c1170e3	Plant Saprotroph-Wood Saprotroph	0
817db14cad9f260d15a13ca3214dd50b	Undefined	0
df9233588eab9759251fdbf74eba4add	Undefined	0
6107af32ad7b27361ac4d39ac67824df	Undefined	0
de182f26e2a7046fdbe37c31a2e42a4c	Ectomycorrhizal	0
d4f4e1b1bea3176c12e6a27383f5fb1d	Ectomycorrhizal	0
cc60957fc3c4d5390574361783f3300b	Undefined	0
377e71edc4d63211f860b9c79b740aa7	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
7af20fbf7d20eb8fb156ada8bf853fcc	Ectomycorrhizal	0
096b69fd9ff496236e8b8d9ad189c7f4	Ectomycorrhizal	0
a87be58ede71488e38ec0e98615bbd78	Undefined	0
86d21c1e48ca87f10da7e73a61531996	Undefined	0
b7ffc783993bb13c15c891f924e57f8b	Plant Saprotroph-Wood Saprotroph	0
1b8c13760165122fd21c44490df9809a	Undefined	0
bd9979273db34bd14d60760dc618ccba	Lichen Parasite	0
4164450a31a8766410b89a70bb65cbcd	Undefined	0
64fc753ffb5a0284f7f48eef5886187c	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	0
2b9c91d82b04178f7daae54115a4eb65	Undefined	0
98dea83b43f97b24135b424f44b84929	Undefined	0
698ab87882f623990f9ce836fc214009	Plant Pathogen-Plant Saprotroph	0
440735cefa0498aca94d79ff414d6f7d	Undefined	0
5062ab0a4ffb58d770d7d16db8da617d	Ectomycorrhizal	0
21071c97bbb4cd0cdb61335e91bf6f2e	Undefined	0
b52205efb2a9c9d3cefa884978b0a8f9	Undefined	0
424b6afcf0ed190325bce1e3a0c4682c	Ectomycorrhizal	0
fd65cf45ecd8bdaeb00a55387e22ff62	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
92872d1b3f5ee3601ef5cb5ba58f108e	Undefined	0
41c311f11ebea0280a2db29c13056b4e	Plant Pathogen-Wood Saprotroph	0
06753cc0d19cc264a288fd3dcb57e90a	Undefined	0
174e4cac92306f83b9e057bfcee64003	Undefined	0
1589b3f6d4fdb348ca7fdf5ee34db70b	Undefined	0
369a8aa9f91e01e5a4b7e1683fb70a18	Wood Saprotroph	0
8e0623c192a4bdac21bc755d7d6b2d41	Undefined	0
1823d4fd2dd3c93daca80b5b3c26120f	Undefined	0
3c8118c536194f18594ed61913a5216b	Undefined	0
488265e144ba01dffd6c81f91b32f43e	Undefined	0
cda19c977a3eb07e6b6cf31b77846adf	Ectomycorrhizal	0
c5b33f3ef457f6f910e2a480394446b8	Undefined	0
074c8fb1fd672fae1e2177677a93e126	Undefined	0
949207fa5c578465505db7a2a8336c3c	Ectomycorrhizal	0
f054f71b2fb74467b794bbdd64552592	Undefined	0
ad68ade7c4502bcda1d3525b83eff72d	Undefined	0
d088a053cbba01dc395ed0680b2b3750	Undefined	0
5771c6fdd51a9ddc3ba018a4e1bb2e94	Undefined	0
081b4d49a4b638cde359c867eab7a71a	Undefined	0
f68b0e3026cb7edc81ba931f20868654	Undefined	0
0719de72d45c2719635029a9e6936c28	Undefined	0
12ebc52b8012355c7b006a1972bb3537	Undefined	0
072549384558794fb6f0de50baed730c	Undefined	0
4543d89710f7d75e89971a48e3c37f7b	Undefined	0
bca28b8367a78f7f37e75a42eefedd88	Ectomycorrhizal	0
2e23862475cc7a8120099c545e62dc51	Ectomycorrhizal	0
f4679e148982f4e674e7f49d6710604f	Ectomycorrhizal	0
474529caf5193acb974ba3d268b4c7fc	Undefined	0
5742a1e6f4c6c38909ae17c997a3f3be	Undefined	0
faf8e4d5a8edf36209f554bfd44a6acd	Animal Parasite-Animal Pathogen-Clavicipitaceous Endophyte-Fungal Parasite	0
986a2a44d4316a4d701127623dae0e83	Ectomycorrhizal	0
f2bbee9d97705f2da1d6eb4ef00b4cea	Undefined	0
392703d75dce4f2298829e485834ee6a	Plant Pathogen-Wood Saprotroph	0
0e578472391287ceef831612b2d33983	Undefined	0
55b1240d27cbe282440d414d83fd67dd	Plant Saprotroph-Wood Saprotroph	0
c2d2671acb8c9978c59e2273f7b9472e	Ectomycorrhizal	0
18dc4d08d868a9178cece31910708f48	Undefined	0
369a2ce697acb57071c1e35035f4a69d	Undefined	0
9734d64a48e3f39a37f81af126ec504b	Undefined	0
262318e30d88c6aa4126a80fcf6e78f7	Undefined	0
9516d2aa51cec2fb1637dca82cf6e372	Ectomycorrhizal	0
32428abd0d841802601b7a6ad88303b3	Undefined	0
3098b979a3319a7456e3310ab4735065	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
6fcb214eb7ffc53ab5a07aadef11cf9d	Undefined	0
ba65da0dc43df39f5335c7301e7bfd5a	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
f56388fba97bd6b0ddc6a2c6c869279b	Plant Pathogen	0
b889b530e3c53bfffb994a57dafbee04	Undefined	0
2369aff4c9e9114dbb1ad0c2ba5807a6	Undefined	0
1d4c7f80c9d005b8e9e0546e16b80eef	Undefined	0
d72af0c7abb1ec529a522718b809758a	Undefined	0
f809ef3622ba5ecae521a531d4267295	Undefined	0
a23362e073e7737bb4cd5dac4188a095	Undefined	0
d20b88b228aa501253944992d9b0c41f	Lichen Parasite-Wood Saprotroph	0
028609769320154f0a7ac9a8ec0073c5	Undefined	0
9b9fed4d01b444d1fec80c5ba255bcfb	Ectomycorrhizal	0
30fb3c2fa205f4def9c5e7aae9f026bb	Undefined	0
168aa33e8c3c83d89cc9eb4cc8c2058d	Undefined	0
5632d30de8953f80a98604a01bbe7597	Undefined	0
76e4ac30a60a5f60e148053558e6f021	Undefined	0
2cd0c2352af5a28bb666e6c8f7685eb0	Plant Pathogen-Plant Saprotroph	0
161f62b89e9b1f7aea1c4ed2fe14b0bf	Undefined	0
ebf97a8082d09210c7e9ad6407498565	Undefined	0
a5d6cceccb2ee394be71b031f1fa6343	Ectomycorrhizal	0
715203d900e4b63bdfe76c66347af123	Undefined	0
adaa8964eca5cf6d8d3f29b27e0c2d95	Undefined	0
c78051c44af2964cf36b2873f728778a	Undefined	0
66f5746af5a5940b4e6bb0ab380b5347	Wood Saprotroph	0
05387afd949fb38b5d4f8a84eb0c6a99	Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
4a7b9bf87ebb6a80dee4dac9f3c17192	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
ea5856768df074398770b6caf1b40ae4	Undefined	0
4899d3247378b48ebcae2c574a8d1222	Plant Pathogen	0
5591a1d474b03f312a146b81298d1271	Undefined	0
ad7a8e756ff4be462c6c49402373b219	Ectomycorrhizal	0
d932dbaaea7b8e942b180c30974be509	Ectomycorrhizal	0
e75f4900f45b8362a42b780b7f5a7d74	Undefined	0
b3fd2d1da30235ac0ad3c7ff44909e60	Undefined	0
c3cff81c3c23e7d303bb95a5a720a247	Undefined	0
9314d3c29e81a527ca5624e8a256b940	Ectomycorrhizal	0
43e72b6b219cfc5a21dc92f83fb78ed9	Undefined	0
ffee7b937083caa3412a97617509ecc7	Undefined	0
73ba6a7f5cf748a462d3cc95b159f58c	Undefined	0
b63c2123b18bd8454fe52457ab9f872b	Lichenized-Wood Saprotroph	0
151981a9982773a959c2ed25fab0acbe	Undefined	0
3a0ef81448303d2a903aede9cefd28d6	Ectomycorrhizal	0
7ae12473e0d41eaa13ff8906c4856512	Undefined	0
69a442ac9bd14b85dcc66f0ada0cc408	Undefined	0
337da0de44efffbce781d93a77ed78ca	Undefined	0
8691c1e26a8a6d0130c98db926f5eb74	Undefined	0
db98084e0d2b0552a6ed87699fdb7aa4	Undefined	0
46a222d5472d9e580f6e32d2ef35bff6	Undefined	0
2789be277ffd79b5b65c4e130dc9c7e4	Undefined	0
b92ba2879582179b7a1f27762a8e2ec9	Ectomycorrhizal	0
f77ebf40bf899fba9bf31b3cb1b9be10	Ectomycorrhizal-Fungal Parasite	0
fe54a9d92700a665453a4d0a860e25ac	Undefined	0
b5f99c779ff94300c817378137fe4700	Undefined	0
7d6857056dcb02eb09435ee14a24ed35	Undefined	0
3456ef628db4089956ccd1b1d09f8c03	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	0
7e5649dcdf260be31448d9c81bf3a4ab	Wood Saprotroph	0
c4673d86b5bff8db4d971ba236add2a1	Ectomycorrhizal	0
1ccccfabf20cfb8015457372c6b07012	Undefined	0
944384cce62453b64a9cad4834437984	Undefined	0
6f207420470fba1e226c98633dad9762	Undefined	0
b536f4c44a5636b6147ca6fe9b977903	Undefined	0
8b26a1e9e056e19dba2ef592fe4984d0	Undefined	0
1c19f01e8ddba7d0b38a1bc1a01b2ee6	Undefined	0
bdec4563e5a9a8db8d96641ef2729335	Undefined	0
66701325c3ffa1f6493d8c287bfa3bc4	Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph	0
50a543d1db8c9662f4e84130b7308367	Undefined	0
5626a2a9ddedc736fd03bc68552bdc73	Plant Pathogen	0
707ce169bd4cfe3e807ab5068b122430	Ectomycorrhizal	0
c2d9ae473969076693d0c21288c352d3	Undefined	0
9b20798a559516df89f3d5c33a7ad3a5	Ectomycorrhizal	39
9611f25d589f4e95f4aaacd4f7417a7c	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
91bd7149b522322afb5e94bb827f8090	Plant Saprotroph-Wood Saprotroph	0
2ab3ca6e1e8bab95171c1ba35d0b590f	Undefined	0
5c6683454eb97db9671225c7bf6aacc1	Ectomycorrhizal	0
109d144dfe959f1b0ba955feef1fb527	Ectomycorrhizal-Fungal Parasite	0
7b5eec42cb26ea7990ef8017128547f4	Undefined	0
2a9e2f509e2c0ca9aedddd976515fa34	Ectomycorrhizal	0
46a5fd92cdb1e08f0815318a630ec157	Undefined	0
8518319c0d8a394bdd6419c91a1a743a	Undefined	0
7745163a6608444821d4c37113d56ad5	Ectomycorrhizal	0
c2dc315432ae7cf20737105dce9e2f47	Undefined	0
ad30457ed6d90307686898467a9747d9	Ectomycorrhizal	0
817ccf178fa0f131cd31543d921895d2	Undefined	0
9efed1ada2f9b670058d0e23e8ae2ec3	Undefined	0
5fd108963c608bbe3234c2eab0daebf7	Undefined	0
c20f6cda1fc1e829fe2f0e97c4bb51d7	Ectomycorrhizal	0
eb3d30f6a9661a103ab5c57c5a52b807	Plant Pathogen	0
f7bdba8a5a4dd3f13022f07439c92773	Undefined	0
00c007a40ab0c50e7e29bc9bad43ec85	Undefined	0
6ea817cc66bb54b2c431b84249c2ea92	Wood Saprotroph	0
a4116ecc4a0bac50e591b9ea816cc7c3	Lichen Parasite	0
1a407be18f44fd48d0665cfd7925da36	Undefined	0
43bb6f70723970966dd5f95298ac10f8	Undefined	0
12a562d619dca379fe53850b45588104	Undefined	0
2eec7176adb1d821191f1f083d435c8b	Undefined	0
761520a60a281cfd93b91a0099ebaa88	Undefined	0
4ed0e1dc631450f871a7077a1d632a9c	Undefined	0
6a42ce22a2719eebe827a5ba59c61f84	Undefined	0
d5b0d9159859f71e25e8ec8e7d7cbf68	Ectomycorrhizal	0
624364bb9a7abb1e3f4d162e579ab5a2	Undefined	0
ceef8b9d0e7b39672f612e1dd8bea40d	Undefined	0
0ac4aa96f0542e11942a1595c39da6d3	Undefined	0
c8807585b0314fa94aa2c58cd6ce479f	Undefined	0
f6546cb0b06b950e1572a004361cffc2	Ectomycorrhizal	0
8f79bbae2d3617796bf39f84308ebe13	Undefined	0
0b510e2f2993dc0cc43a899bc1984148	Undefined	0
bca00fdc49951cd52fcc0e7b94138a75	Undefined	0
787287b505f5279b9b768179052aa80e	Undefined	0
17540cbfd3c10c75ca705d7fda4fdc77	Ectomycorrhizal-Endophyte-Plant Pathogen-Plant Saprotroph	0
8f6744e5c5bc59c294b01885bc993fed	Undefined	0
89fad49e57c54a977d736704f6d3a196	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	0
e8698e79f78472a37494d9b8054d5fd7	Undefined	0
a8ff6a390fa9f6dd27cebb0420a58611	Undefined	0
af65e4fadd7c434e77656a0ee84cc458	Undefined	0
7df188de5a1a5b89e9942caa533a635e	Undefined	0
ffc0b50a1c36eafc0ea2446573b5b11e	Ectomycorrhizal	0
bc5e521520c8640329f0c0f0053c3506	Ectomycorrhizal	0
8c6127bf391d2a75d4af094b79860d6d	Undefined	0
00bb34956e8513443ed005c263f70b6a	Undefined	0
3b25ee37108a4d7840466d5091607bd9	Endophyte-Plant Saprotroph	0
11e529552b5033115f47b7506cc85cfc	Undefined	0
199f106c2be2985ab70217ad6c71e2b6	Ectomycorrhizal	0
0a8f66ecdd2fe0323715ba50c8d717e2	Algal Parasite-Epiphyte-Lichen Parasite-Lichenized-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
e49b47edcdf44ee08c1f50b59905f845	Wood Saprotroph	0
bf8b00c404a8182e102d7b39954f4820	Ectomycorrhizal	0
8277a23aa8f5a98cc7b9057a78ddadce	Undefined	0
663d6883f747bf2e10a5f49a03376d11	Ectomycorrhizal	0
073f3c672f94072dfad55b1cbf4e32f0	Ectomycorrhizal-Fungal Parasite	0
9a49f96e7da3de7b8e7f8b9c3b9bf92c	Plant Pathogen	0
bf8839d515c86d71c80c08f57dd9a0c6	Undefined	0
cad9a91a82be7d25006979d4aa626ec3	Undefined	0
8a82a5c633a9291da410e42d354d0700	Ectomycorrhizal	0
a130de71d96e0e1b6765cb023f234431	Undefined	0
5e783fe25d521adadfc0af3fc958f58d	Undefined	0
e1b4479441348bd01aa2b092a92d41e2	Ectomycorrhizal	0
f704b2d6b5da3af634558c07c2384ae7	Undefined	0
fb097f03236e6aa4a68950321dc76e51	Undefined	0
76554ae32078b225f2293924455e9cb7	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
390a91fd470aff98842410b9e4faffa9	Undefined	0
9473f37ff240a13a92a606001a879b91	Undefined	0
fd4a00e99fb056600650c98b4a985880	Ectomycorrhizal	0
7ac805438142f638f6c9682d55b1e008	Ectomycorrhizal	0
6124b880f6bb50afa37d42d007128856	Animal Pathogen-Endophyte-Plant Pathogen-Plant Saprotroph-Wood Saprotroph	0
7bc16e07e18ee27219f6395693079423	Undefined	0
bb3ff5f625bb9dc4af0084690f5f5801	Ectomycorrhizal	0
58e65dea7c89b467de45eaca22464484	Ectomycorrhizal	0
33ba44b08143df4ac3eb504c2dedc5ed	Undefined	0
8e20910acee31d9634f38e8527fbe582	Plant Pathogen	0
1439c718ac02392054ea6e0b7d6926bf	Undefined	0
