OTUID	taxonomy
d4f764882d93f7bd09342b80296aa105	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; 
645d72a6eef3fab198c5fb7cb944141f	k__Fungi; p__Ascomycota; ; ; ; 
093e03b8fca267514252a5a26130181e	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
a755dc9344a9c2714ebe19e4dc92a18e	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Sclerotiniaceae; 
259a20d572becfe42868c5005a58e4d9	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hamatocanthoscyphaceae; g__Xenopolyscytalum; s__Xenopolyscytalum_pinea
9a273e54b3391dc74a6775ed358e62e2	k__Fungi; p__Ascomycota; ; ; ; 
41aa06324e75ce0f0f84aef396e73c3d	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
4a64b285e762cb14ec96c1542ef4fd00	k__Fungi; p__Mucoromycota; c__Endogonomycetes; ; ; 
136238815b981bf85e71bb18bca730f7	k__Fungi; p__Ascomycota; ; ; ; 
17f466d4972bd680d45e0be8afdb1aa8	k__Fungi; p__Ascomycota; ; ; ; 
df744b4ae6ba4ea87dccd4dfbadb3602	k__Fungi; p__Ascomycota; ; ; ; 
76bd119f0d3ae91b1421bb1aa3f6d867	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Clavidisculum; s__Clavidisculum_karstenii
6cf8d5634c94567ac2b9168efe5a305c	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Tolypocladium
f126ff2f45f68097ea46021223d34381	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
084506374fcf5f950a77ed588fbaa45b	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Agyriales; f__unidentified; g__unidentified; s__Agyriales_sp
89e6919b6417c519ccb2c3e4472f4e18	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Kriegeriaceae; g__Phenoliferia; s__Phenoliferia_psychrophenolica
a26ff27fc894000485c70257fb09e4ad	k__Fungi; ; ; ; ; 
2347dbade019402fbab0b894c1c38e9a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Tylosporaceae; g__Amphinema; s__Amphinema_sp
7f35ebea016a16cf4ae44373a20ea152	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; ; 
1cb0143146ed2d52f5824a8e697b589a	k__Fungi; p__Ascomycota; ; ; ; 
5f1e3fb76048f258a8f2705b9d5635c1	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Podila; s__Podila_verticillata
5e28fdc911449527654cafbe2bf7f32f	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Pleotrichocladium; s__Pleotrichocladium_opacum
bcae6912342602bd49e348b03fa070a6	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_finlandica
c58966654cd776c399587ac97701cbab	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
2b07c5df6f3993b7ba50a462bf54b895	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
06b1251681b408f3df25ba67413dfe80	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__Exidiaceae; g__Basidiodendron; s__Basidiodendron_cinerellum
32b4a320970b5ab72c41e53b6bbf9a40	k__Fungi; p__Ascomycota; ; ; ; 
31beeacb4a528ea073d7ae442886a21c	k__Fungi; ; ; ; ; 
8d4ed49ff3f51cf3a59cc3c2ee7f12c6	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Trichophaea; s__Trichophaea_minuta
e4f8516145ab39f9709f276f1f1d69a9	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Ilyonectria; s__Ilyonectria_mors-panacis
6f9bf7957d90bb5d4f9d29e42d474162	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__unidentified; s__Clavariaceae_sp
414408347cac585e84b3bd7e7b8a7f4b	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__unidentified; g__unidentified; s__Mortierellales_sp
add36f828d3c3cbcd7f5f217bf371088	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__unidentified; s__Ceratobasidiaceae_sp
a006eda193bb9349fb4c9e5c2ac19b36	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Goffeauzyma; s__Goffeauzyma_gastrica
6cb67bff786e653e71c001a3c40b1155	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Parafenestella; s__Parafenestella_austriaca
968b2c64acb313551f6e248eda9b7cea	k__Fungi; ; ; ; ; 
9a71800499efc11f7e7b6016199edd2a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
f39b595196c1abcd8da952095f6d89aa	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_aeria
30232ae25887d22f40bdbd95fedec3d6	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius
c535591575b92673d936996d31bf119e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Pleotrichocladium; s__Pleotrichocladium_sp
2f977282d11471ef0b97bbc3c5359a82	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
5fb54a9d0be3386605cc595327210850	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Hyalorbilia; s__Hyalorbilia_sp
d8cfd24f2078d7086353ea359ecad6f0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__unidentified; g__unidentified; s__Saccharomycetales_sp
5c46936dd5d32a5eaa35cc56e5d36a4a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
4e84d66f9deba83619545bd8f3e45bb1	k__Fungi; p__Basidiomycota; c__Tritirachiomycetes; o__Tritirachiales; f__Tritirachiaceae; g__Paratritirachium; s__Paratritirachium_sp
a8ec2c6499a20c093c008c9fc7447c9e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; ; 
d87ae6fac421b10bd136ba658703a2bb	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
e796a923431ad0216c21c0e309f9eb3f	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Ceratobasidiaceae; g__Ceratobasidium; s__Ceratobasidium_sp
66f22861e2fbc4e2f9cef33c1d8d9746	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
828e8eebc93ea8fc533e25166c1dad56	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
23d47854c16198d385e21ba8fbc0ee05	k__Fungi; ; ; ; ; 
a577e911da13ff04a8d00bd6c4fab5f1	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Russulaceae; g__Lactarius; s__Lactarius_controversus
33dd23009fedca25c89b7a8784ab3831	k__Fungi; p__Ascomycota; ; ; ; 
6f3a0fefe84fbc7807899977da2fb269	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; ; 
d23b850b44f97cf2803fa2b48c7f3b6e	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Infundichalara; s__Infundichalara_microchona
a0bda990555f158a57da15fd1b06bcc1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideomycetes_ord_Incertae_sedis; f__Dothideomycetes_fam_Incertae_sedis; g__Septonema; s__Septonema_fasciculare
62ffff7e598f02393ffcde3f3ffb59ab	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnellula; s__Lachnellula_fuscosanguinea
e145abe2a36a5294193ee1ebf4a5da24	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; ; ; 
54aca5cc022b8d12cb036d59192d98f3	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Phacidiales; f__Phacidiaceae; g__Phacidium; s__Phacidium_grevilleae
cd74b1502cf72affe308a70a1dbdec03	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp
cbad397ac76a6881dc6988ce19e73cf3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Hymenochaetales; f__Hymenochaetaceae; g__Onnia; s__Onnia_tomentosa
c5e614ffe122733331213323c68c16a1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Teratosphaeriaceae; g__Teratosphaeria; s__Teratosphaeria_sp
c2488cd6794734a862945947e78702f4	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Kriegeriaceae; g__Phenoliferia
8bd981d3920440bdf25abc8408bd9ea9	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Pleotrichocladium; s__Pleotrichocladium_opacum
93c3b6c682261d909f32444c8b240d66	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Lophium; s__Lophium_mytilinum
a278d74042be4868a8cca067ffb8a821	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; ; 
6fb4c5e552c3500a173a8cef2042ad08	k__Fungi; p__Mucoromycota; c__Umbelopsidomycetes; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis; s__Umbelopsis_isabellina
23dc73c839303b065d0cdd12d9e938f1	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Filobasidiaceae; g__Naganishia
1ff60ce61167fb0a38b4a34428112331	k__Fungi; p__Ascomycota; ; ; ; 
c6e566491d8707d33259892c59f80bfd	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
8ce846430258cff8b28e8f6e9f72ad28	k__Fungi; ; ; ; ; 
971c7e651c996f306d15868efeebd3a5	k__Fungi; ; ; ; ; 
48a9c771d386d5bd116d843e6f0726ad	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
003099accce618679c7011b39b2b40c7	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Myxotrichaceae; 
1f83c75bff0a9ce300f898a106719594	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Beauveria; s__Beauveria_pseudobassiana
4415135ee88aeef779204b22b5f3cf61	k__Fungi; ; ; ; ; 
fc895d0298ba4981be48a2caf9d948b3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Auriculariales; f__Hyaloriaceae; g__Protomerulius; s__Protomerulius_brachysporus
2f4c0730f49efb6c8eb09a2d26725df0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; 
fa8b142e08cf4bd99fd9a4c91c61c894	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hamatocanthoscyphaceae; g__Xenopolyscytalum; s__Xenopolyscytalum_pinea
00cf888558961eacdd4cf3f4a4359a56	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
5a6cab8c8460c3b299f7a2139f299ca4	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
0c823d426eb23de28244c05ea0b7423a	k__Fungi; ; ; ; ; 
cb918f5ac6bd873b988d90929ab0449e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__Capnodiales_sp
4fc2c7a02b524701b0822059e83bf6c8	k__Fungi; ; ; ; ; 
d6f7575c939081eb02b8f2011f75e8b5	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Cosmospora
31b25c52333f6608ca5edd91cd6f9a78	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pullulans
1bfdd0f1191af0124f05de53a09ae3c0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; ; ; 
d2fb5c129a4d5b876cbb9266c0d8853a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
854893049251ea847c1dbbfc98e042d5	k__Fungi; ; ; ; ; 
90232e93682d5ccd225f81044f3774fd	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentellopsis; s__Tomentellopsis_sp
cad6a7dabf5ac8aa9c4fba50eaa3d48b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
aa514968ac4144a6d6c8bebd046610c1	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__unidentified; g__unidentified; s__Capnodiales_sp
3eed38677ca263837d5e735a85edca6e	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Tausonia; s__Tausonia_pullulans
00ace25d68fd490f7fade91475a51776	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Infundichalara; s__Infundichalara_microchona
8bd8b5f744278aff553be2e93875d05e	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
f819ca45216c42647ec6c42a6f79c79d	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Melanommataceae; g__Melanomma; s__Melanomma_japonicum
ac431ecc8c31988624b51c1a48a41584	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Teloschistales; f__Teloschistaceae; 
6834944faace0413ff14cbc810563a1b	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Albatrellaceae; g__Albatrellus; s__Albatrellus_ovinus
a97fb5402f15537ee5c98418b71c110b	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
66449365fc1c51fce54c70483a57009a	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Teratosphaeriaceae; g__Teratosphaeria; s__Teratosphaeria_sp
ef3dc5e372815bfbc8308e75e9d7f67e	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_confluens
ea57cdcb66ef8a96c3887993d1ae0366	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Kriegeriaceae; g__Phenoliferia; s__Phenoliferia_psychrophenolica
0ee930c2837a0c780d592fc5ec12861f	k__Fungi; ; ; ; ; 
8f0acfcbf291ab59e81fb79f77d00922	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Leotiales; f__Mniaeciaceae; g__Epithamnolia; s__Epithamnolia_sp
d06f3c6aacd1e48cdd9c6a5bf3138fe5	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_macrocystis
08567dba84144200d9cc1fe7d17439a0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
3e4f0cf5cc26bd7eb74b65322539ea91	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
9ff2b7f4c550d6ebe70c2443cd493854	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Chalara; s__Chalara_recta
50cf83ae847e1a60bf3a7aba5c1ad6f7	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; ; 
96fdbbb88a0af5bf47115ce0c0e925c0	k__Fungi; ; ; ; ; 
fc70c6adc115af49162020140f21a2c7	k__Fungi; p__Ascomycota; ; ; ; 
80d95d091de00718da33fe9c54342dd7	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
d216bffd7e2b1ceac275bdfa5cc02a39	k__Fungi; ; ; ; ; 
e7e380db14ae43ced06dcfea43532eec	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Peltigerales; f__Placynthiaceae; g__Leciophysma; s__Leciophysma_sp
97411a5e013f169fd9b09ddeb3f61bd3	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavulinopsis; s__Clavulinopsis_sp
aba074718e7eed569c444b0b5d34f3ec	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
97c94fbe8e0c4bd4399631d6de23dd24	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
7febcc54ba9ce17671105b3099de881e	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
f4f65c0b495b4f0be68878469d058b9f	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium
665e813c9f3551d3706dc0b5082dae2d	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Beauveria; s__Beauveria_pseudobassiana
ec3790f097eea645fde094d28c88e4b5	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
278068cb18a3d3a4a5d7006d89223cc7	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria
5dae5a0311e2c6201d828fe0c1ffcf0d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Helotium; s__Helotium_sp
3e53f1d84d2fecf4a4e673507bb7c2d5	k__Fungi; p__Ascomycota; c__Arthoniomycetes; o__Lichenostigmatales; f__Phaeococcomycetaceae; g__Phaeococcomyces; s__Phaeococcomyces_sp
372da3001229f554c19920b9da196d40	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
04ce238b281d18162706b4241dbd54f4	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidiales; f__Mytilinidiaceae; g__Lophium; s__Lophium_mytilinum
ef11ace301331babcf8ec5fe2098bd94	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Calycina; s__Calycina_ellisii
bb66ebb612bee1f69b9d882d95b490c6	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
c562aa615643f105085d8285adbd45ca	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Collophora; s__Collophora_sp
10e83ffc136645953b3fef6417466fd8	k__Fungi; p__Ascomycota; ; ; ; 
e2c44ac3e27e35ff5c0395b9c1e53d4b	k__Fungi; ; ; ; ; 
1870e441ada9bc10fee2dd81a60d143f	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Humicolopsis; s__Humicolopsis_sp
b083a7e61182d52f0f09762023f3e29a	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
c74e7a8be15436cec045869db704a1e2	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
ebece733fec3842bbd3dcb6631a40524	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
022e2ec3e4b6a58f5527ffd798bd423a	k__Fungi; p__Ascomycota; ; ; ; 
4f0461f225bb4958c5b80e0e35fb06d4	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_basi-inflatum
42ca7b347808d2b0071c32d8437d6a74	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Dothideomycetes_ord_Incertae_sedis; f__Dothideomycetes_fam_Incertae_sedis; g__Septonema; s__Septonema_fasciculare
cd1ba44aeccb71451ab8f15a304294ac	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Clavariaceae; g__Clavaria; s__Clavaria_crosslandii
36b5d5eb502ddb3f6d515352996cc786	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Cantharellales; f__Hydnaceae; g__Sistotrema; s__Sistotrema_autumnale
66c7cfcb5bd91dee2fdd55bbe1856eb0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentellopsis; s__Tomentellopsis_sp
10b0051f92dc0c529c2a229c25bd5dc0	k__Fungi; ; ; ; ; 
13e7ffab914656056eed072a26201949	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
f040fe520481c9e0ded20e09636ea47f	k__Fungi; ; ; ; ; 
a8ff38a3412e52ba4410002484c562cc	k__Fungi; p__Ascomycota; c__Leotiomycetes; ; ; 
4df9af92ec3cd052f578406ceb9c1703	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Entomortierella; s__Entomortierella_parvispora
05a193e431264bc0138600581087eb90	k__Fungi; ; ; ; ; 
0c79f9e262612b7900acdea5202c2ee9	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Cyathicula; s__Cyathicula_sp
3fd5ec8d05f4f05094feb99650403e01	k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pezizaceae; g__Plicaria; s__Plicaria_sp
be36e34fec287e45d4ebb070a91a13ba	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
acc43e7e1a97db08dde49b927723b44e	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
57ab59b2abd58f2c3d20a1f4a2dd4766	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp
5de87828acc702836b1d8d236bd8dfbc	k__Fungi; ; ; ; ; 
5276749a7fa9da8b0ff2a9d321f722ca	k__Fungi; p__Ascomycota; ; ; ; 
8cb818f4a107977076c5a151c996362e	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Kriegeriaceae; g__Phenoliferia; s__Phenoliferia_psychrophenolica
a7ffa26cfcecd6f1eb68ebf2888582b2	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mytilinidales; f__Gloniaceae; g__Cenococcum; s__Cenococcum_geophilum
5fbbe906b6b9312b2b552b0897553a68	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_basi-inflatum
ab9b7e466946129a19b407b0363c4548	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Hygrophoraceae; g__Hygrophorus; s__Hygrophorus_neoerubescens
21d1ccb33177be4cfac5a1b371f603f2	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Hyaloscyphaceae; g__Lachnellula; s__Lachnellula_fuscosanguinea
7f8ce76a48b4de77905763e74fe606d0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Cordycipitaceae; g__Beauveria; s__Beauveria_pseudobassiana
323f26c4a6d35b79120e820cf1a4d1a6	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
90bb43140af5989035f0d7f6d3d60823	k__Fungi; p__Ascomycota; c__Dothideomycetes; ; ; 
c72fc0040b4c31c14590394818b1a4f9	k__Fungi; p__Ascomycota; ; ; ; 
e2f8ae9543922e1e70ace6ddda936faa	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Capnodiales_fam_Incertae_sedis; g__Hispidoconidioma; s__Hispidoconidioma_alpinum
baa3b7d80f901aa71686cdff420e5274	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
4e7e92e8267795da6c916d3ad6d05aef	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp
0e4a90a1fa9a1f973d1e24cb45ca6eed	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Mycosphaerellales; f__Teratosphaeriaceae; g__Lapidomyces; s__Lapidomyces_hispanicus
a315c131f1a466d5166d0275d456fb4d	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Rhytismatales; f__Rhytismataceae; g__Lophodermium; s__Lophodermium_gamundiae
3465c11040bf5e2266cd0edc79145878	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
c9372fee8fa1bf15e780e3d6179d959b	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Solicoccozyma; s__Solicoccozyma_terricola
6e06d3e9e328f82ff0f6405b7843cd32	k__Fungi; ; ; ; ; 
8501905938247abfa8e3cb1d712a48ba	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Leotiaceae; g__Gorgomyces
58fc26168a89b9526196169713529e90	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
f7b5b6f35cf8499df61bf9b8b381cd94	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
6b6bb0ed9e65edf43847efece4e178ba	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Tympanidaceae; g__unidentified; s__Tympanidaceae_sp
87b4bfc87a6b6999b59d297afb34398e	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_herbarum
fdb79919feb4c7732a775313bf20f72d	k__Fungi; ; ; ; ; 
08c493e46e0f8cdcc75811106186e2ed	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__Tomentella_lapida
655e577182e410fdbd220a5f7090e37c	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
624c4a43651504548256e1b162a08cfb	k__Fungi; ; ; ; ; 
2b93eff48e3203b7d3c48f0736306c06	k__Fungi; ; ; ; ; 
c3551701d7500c4a29521de31f2e4921	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Tyrannosorus; s__Tyrannosorus_pinicola
db2c59ac1fecfad60a1225192134a34a	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Pseudotomentella; s__Pseudotomentella_sp
fc512483b529e1b6fbc404df1b7ca086	k__Fungi; ; ; ; ; 
5d00f18a3a22e14d13b9913d1dfa880c	k__Fungi; ; ; ; ; 
0ad4e5ef74679a3d35d7449155502f14	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Coniochaetales; f__Coniochaetaceae; g__Humicolopsis; s__Humicolopsis_sp
d564cc7c1c9af6d2d82ab6518e28a065	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales_fam_Incertae_sedis; g__Chalara; s__Chalara_recta
7ffec61c512990c14f38f5557c507c70	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; 
6fb2b1ccd7629ae774ce72b6d9ec2ade	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Thelebolales; f__Thelebolaceae; g__Thelebolus; s__Thelebolus_globosus
b88a703461d0b1f1d102b28acb9af669	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Atheliaceae; g__Athelia; s__Athelia_arachnoidea
43ea1476f4e48190acbe380f9167882e	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; ; 
